show_id,content,type,country,date_added,release_year,rating,duration,listed_in
s1222,"Generasi 90an: Melankolia Mohammad Irfan Ramly Ari Irham, Aghniny Haque, Taskya Namya, Marcella Zalianty, Gunawan Sudrajat, Jennifer Coppen After the devastating loss of a loved one, Abby forms a bond with his sister's best friend as he struggles to move on.",Movie,Indonesia,"March 11, 2021",2020,,94 min,"Dramas, International Movies"
s450,"The Twilight Saga: Eclipse David Slade Kristen Stewart, Robert Pattinson, Taylor Lautner, Bryce Dallas Howard, Billy Burke, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Ashley Greene, Nikki Reed With a bloodthirsty enemy on a quest for revenge, Bella must reconcile her love for vampire Edward and her growing feelings for werewolf Jacob.",Movie,United States,"July 16, 2021",2010,,124 min,"Dramas, Romantic Movies"
s451,"The Twilight Saga: New Moon Chris Weitz Kristen Stewart, Robert Pattinson, Taylor Lautner, Ashley Greene, Rachelle Lefevre, Billy Burke, Michael Sheen, Dakota Fanning, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Nikki Reed, Edi Gathegi Still reeling from the departure of vampire Edward Cullen, a heartbroken Bella Swan finds comfort in her friendship with werewolf Jacob Black.",Movie,United States,"July 16, 2021",2009,,131 min,"Dramas, Romantic Movies"
s452,"Twilight Catherine Hardwicke Kristen Stewart, Robert Pattinson, Billy Burke, Peter Facinelli, Elizabeth Reaser, Cam Gigandet, Ashley Greene, Anna Kendrick, Nikki Reed, Taylor Lautner, Jackson Rathbone, Kellan Lutz When Bella Swan moves in with her father, she starts school and meets Edward, a mysterious classmate who reveals himself to be a 108-year-old vampire.",Movie,United States,"July 16, 2021",2008,,122 min,"Action & Adventure, Dramas, Romantic Movies"
s453,"A Perfect Fit Hadrah Daeng Ratu Nadya Arina, Refal Hady, Giorgino Abraham, Anggika Bolsterli, Laura Theux, Christine Hakim, Unique Priscilla, Karina Suwandi, Mathias Muchus, Ayu Laksmi, I Made Sidia, Dominique Sanda, Bryan Domani, Wafda Saifan, Yayu Unru, Dave Hendrik Sparks fly when a fashion blogger in Bali meets a gifted shoemaker, leading her to question her commitment to her fiancé.",Movie,Indonesia,"July 15, 2021",2021,,113 min,"Comedies, Dramas, International Movies"
s454,"BEASTARS nan Chikahiro Kobayashi, Sayaka Senbongi, Yuki Ono, Atsumi Tanezaki, Junya Enoki, Yuma Uchida, Takeo Otsuka, Naoto Kobayashi, Yoshiyuki Shimozuma, Nobuhiko Okamoto, Fukushi Ochiai, Takaaki Torashima, Sayumi Watabe, Genki Muro, Yuichi Iguchi, Yuko Hara, Ikuto Kanemasa, Ouchi Akane, Hibiku Yamamura, Sakura Ando, Akio Otsuka, Mitsuaki Hoshino, Kenyu Horiuchi In a world where beasts of all kinds coexist, a gentle wolf awakens to his own predatory urges as his school deals with a murder within its midst.",TV Show,Japan,"July 15, 2021",2021,,2 Seasons,"Anime Series, International TV Shows"
s455,"Cheech & Chong's Still Smokin Tommy Chong Cheech Marin, Tommy Chong, Susan Hahn, Carol van Herwijnen, Shireen Strooker Stoner comedians Cheech Marin and Tommy Chong arrive in Amsterdam to find they've been mistakenly invited, then take the stage live as a replacement act.",Movie,nan,"July 15, 2021",1983,,91 min,"Comedies, Cult Movies"
s456,"Emicida: AmarElo - Live in São Paulo Fred Ouro Preto Emicida Brazilian rapper Emicida brings his progressive rhymes and eclectic beats to São Paulo's Theatro Municipal as he performs hits from the album ""AmarElo.""",Movie,nan,"July 15, 2021",2021,,100 min,"Documentaries, International Movies, Music & Musicals"
s457,"Her Private Life nan Park Min-young, Kim Jae-uk, Ahn Bo-hyun, Jung Je-won, Park Jin-joo, Kim Bo-ra, Maeng Sang-hun, Kim Mee-kyung, Kim Sun-young, Lee Il-hwa An art curator's life unravels, as she tries to keep her pastime as a die-hard K-pop fan secret from her gallery's new director.",TV Show,South Korea,"July 15, 2021",2019,,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies"
s458,"Lift Like a Girl Mayye Zayed nan With the guidance of her relentless coach, a teen weightlifter emerges from a scrappy training camp in Egypt to compete at the championship level.",Movie,"Egypt, Denmark, Germany","July 15, 2021",2021,,93 min,"Documentaries, International Movies, Sports Movies"
s459,"My Amanda Alessandra de Rossi Piolo Pascual, Alessandra de Rossi, KC Montero, Alex Medina, Jess Mendoza, Helga Krapf, Joyce Ann Burton, Luz Valdez Two unusually close friends share every aspect of their lives together. As their lives evolve, their bond remains the only constant.",Movie,nan,"July 15, 2021",2021,,90 min,"Dramas, International Movies, Romantic Movies"
s460,"Never Have I Ever nan Maitreyi Ramakrishnan, Poorna Jagannathan, Richa Moorjani, Jaren Lewison, Darren Barnet, John McEnroe, Ramona Young, Lee Rodriguez, Sendhil Ramamurthy, Adam Shapiro, Niecy Nash, Cocoa Brown, Lily D. Moore, Eddie Liu After a traumatic year, all an Indian-American teen wants is to go from pariah to popular — but friends, family and feelings won’t make it easy on her.",TV Show,United States,"July 15, 2021",2021,,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows"
s542,"Truckbhar Swapna Pramod Pawar Makrand Deshpande, Kranti Redkar, Mukesh Rishi, Manoj Joshi, Smita Tambe, Aaditi Pohankar, Sahil Gilbile, Jyoti Joshi A taxi driver living in a Mumbai slum seeks to better his family's life by building an extension of his home while dealing with a lecherous contractor.",Movie,India,"July 6, 2021",2018,,128 min,"Comedies, Dramas, International Movies"
s461,"Surf's Up Ash Brannon, Chris Buck Shia LaBeouf, Jeff Bridges, Zooey Deschanel, Jon Heder, James Woods, Diedrich Bader, Mario Cantone, Kelly Slater, Rob Machado, Sal Masekela This Oscar-nominated animated comedy goes behind the scenes at the Penguin World Surfing Championship to get a close-up look at the inventors of surfing.",Movie,"United States, Canada","July 15, 2021",2007,,86 min,"Children & Family Movies, Comedies, Sports Movies"
s462,"The Unknown Saint Alaa Eddine Aljem Younes Bouab, Salah Bensalah, Bouchaib Essamak, Mohamed Naimane, Anas Elbaz, Hassan Ben Badida, Abdelghani Kitab, Ahmed Yarziz, Rachid El Adouani, Mohamed El Moutamassik, Abdel Ghani Benizza, Adam Morjany Following a stint behind bars, a thief returns to where he buried his loot, only to find that his hiding spot is now a shrine to an unknown saint.",Movie,nan,"July 15, 2021",2019,,100 min,"Comedies, Dramas, Independent Movies"
s463,This Changes Everything Tom Donahue nan This documentary takes a deep look at gender disparity in Hollywood through the eyes of well-known actresses and female filmmakers.,Movie,United States,"July 15, 2021",2019,,96 min,Documentaries
s464,"A Classic Horror Story Roberto De Feo, Paolo Strippoli Matilda Lutz, Francesco Russo, Peppino Mazzotta, Will Merrick, Yuliia Sobol, Alida Baldari Calabria, Cristina Donadio, Francesca Cavallin In this gruesome suspense film, strangers traveling in southern Italy become stranded in the woods, where they must fight desperately to get out alive.",Movie,Italy,"July 14, 2021",2021,,95 min,"Horror Movies, International Movies"
s465,"Gunpowder Milkshake Navot Papushado Karen Gillan, Lena Headey, Carla Gugino, Chloe Coleman, Michelle Yeoh, Angela Bassett, Paul Giamatti, Ralph Ineson, Adam Nagaitis, Michael Smiley, Freya Allan When an assassin veers off mission to rescue a child, she triggers a war with a powerful crime syndicate — and reunites a gun-wielding sisterhood.",Movie,nan,"July 14, 2021",2021,,115 min,"Action & Adventure, Comedies"
s466,Heist nan nan Millions in stolen cash. Missing luxury bourbon. Watch ordinary people almost get away with these extraordinary heists in this true crime series.,TV Show,nan,"July 14, 2021",2021,,1 Season,"Crime TV Shows, Docuseries"
s467,"My Unorthodox Life nan nan Follow Julia Haart, Elite World Group CEO and a former member of an ultra-Orthodox Jewish community, and her adult kids in this reality series.",TV Show,nan,"July 14, 2021",2021,,1 Season,Reality TV
s469,"The Guide to the Perfect Family Ricardo Trogi Louis Morissette, Émilie Bierre, Catherine Chabot, Xavier Lebel, Isabelle Guérard, Gilles Renaud, Alexandre Goyette, Jean-Carl Boucher, Louise Portal A couple in Québec deals with the pitfalls, pressure and high expectations of raising kids in a society obsessed with success and social media image.",Movie,nan,"July 14, 2021",2021,,102 min,"Comedies, Dramas, International Movies"
s470,"American Woman Semi Chellas Hong Chau, Sarah Gadon, John Gallagher Jr., Lola Kirke, Ellen Burstyn, David Cubitt, Jordan Pettle, Richard Walters In rural Pennsylvania, a working-class single mom must pick up the pieces and step up to raise her grandson after her daughter suddenly disappears.",Movie,"United States, Canada","July 13, 2021",2019,,87 min,"Dramas, Independent Movies"
s471,"Bridgerton - The Afterparty nan David Spade, London Hughes, Fortune Feimster ""Bridgerton"" cast members share behind-the-scenes stories from the hit show, plus comedian Nikki Glaser breaks down the costume drama's sexiest moments.",Movie,nan,"July 13, 2021",2021,,39 min,Movies
s472,"Day of Destiny Akay Mason, Abosi Ogba Olumide Oworu, Denola Grey, Gbemi Akinlade, Jide Kosoko, Ireti Doyle, Norbert Young, Toyin Abraham, Blossom Chukwujekwu, Broda Shaggi, Ini Dima-Okojie, Deyemi Okanlawon With their family facing financial woes, two teen brothers seize an opportunity to reverse their bad fortunes by traveling 20 years back in time.",Movie,nan,"July 13, 2021",2021,,110 min,"Children & Family Movies, Dramas, International Movies"
s473,"Ridley Jones nan Iara Nemirovsky, Laraine Newman, David Errigo Jr, Tyler Shamy, Ezra Menas, Ashlyn Madden, Sutton Foster Curious kid Ridley and her friends protect the Museum of Natural History’s treasures and keep its magical secret safe: Everything comes alive at night!",TV Show,United States,"July 13, 2021",2021,,1 Season,Kids' TV
s474,"Born to Play Viridiana Lieberman nan This documentary follows the Boston Renegades — an all-woman, tackle football team — as they risk their time, families and day jobs for the game.",Movie,United States,"July 12, 2021",2020,,93 min,"Documentaries, Sports Movies"
s475,"American Ultra Nima Nourizadeh Jesse Eisenberg, Kristen Stewart, Topher Grace, Connie Britton, Walton Goggins, John Leguizamo, Bill Pullman, Tony Hale, Lavell Crawford, Stuart Greer He's just a weed fiend going nowhere, or so he thinks. When the CIA tries to eliminate him, his long-dormant superspy training comes roaring back.",Movie,"United States, Switzerland","July 10, 2021",2015,,96 min,"Action & Adventure, Comedies"
s476,"The Stand-Up Daniel Růžička Iva Pazderková, Lukáš Pavlásek, Daniel Čech, Petr Cerha, Ondřej Havlík, Radek Petráš, Zbyněk Vičar, Pavel Tomeš, Nela Berg Members of the comedy group Na Stojáka take the stage and the mic by storm for a special night of stand-up comedy.",Movie,nan,"July 10, 2021",2019,,93 min,Stand-Up Comedy
s477,"The Tour Juraj Šajmovič Miloš Knor, Lukáš Pavlásek, Tomáš Matonoha, Ester Kočičková, Michal Kavalčík, Richard Nedvěd Miloš Knor brings comedians Lukáš Pavlásek, Tomáš Matonoha, Ester Kočičková, Michal Kavalčík and Richard Nedvěd on a tour around the Czech Republic.",Movie,nan,"July 10, 2021",2016,,93 min,"Comedies, Documentaries, International Movies"
s478,"Atypical nan Jennifer Jason Leigh, Keir Gilchrist, Michael Rapaport, Brigette Lundy-Paine, Amy Okuda, Jenna Boyd, Graham Rogers, Nik Dodani When a teen on the autism spectrum decides to get a girlfriend, his bid for more independence puts his whole family on a path of self-discovery.",TV Show,United States,"July 9, 2021",2021,,4 Seasons,"TV Comedies, TV Dramas, Teen TV Shows"
s543,"Ujala Naresh Saigal Mala Sinha, Shammi Kapoor, Raaj Kumar, Leela Chitnis, Dhumal, Kumkum An honest man dreams of a better life for his family, but a childhood friend leads him into a world of crime that keeps happiness just out of reach.",Movie,India,"July 6, 2021",1959,,143 min,"Dramas, International Movies"
s479,"Biohackers nan Luna Wedler, Jessica Schwarz, Adrian Julius Tillmann, Thomas Prenn, Jing Xiang, Caro Cult, Sebastian Jakob Doppelbauer A medical student enters a top German university on a secret mission to uncover a conspiracy linking a family tragedy to a visionary biology professor.",TV Show,Germany,"July 9, 2021",2021,,2 Seasons,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy"
s480,"Fear Street Part 2: 1978 Leigh Janiak Sadie Sink, Emily Rudd, Ryan Simpkins, McCabe Slye, Ted Sutherland, Jordana Spiro, Gillian Jacobs, Kiana Madeira, Benjamin Flores Jr., Ashley Zukerman, Olivia Scott Welch, Chiara Aurelia, Jordyn DiNatale In the cursed town of Shadyside, a killer's murder spree terrorizes Camp Nightwing and turns a summer of fun into a gruesome fight for survival.",Movie,nan,"July 9, 2021",2021,,111 min,Horror Movies
s481,"Finding Hubby Femi D. Ogunsanwo Ade Laoye, Munachi Abii, Kehinde Bankole, Charles Etubiebi, Paul Utomi, Efa Iwara, Tina Mba, Tope Tedela, Demi Banwo, Teniola Aladese, Delroy Norman, Omowunmi Dada Oyin and her two close friends are on the hunt for husbands, but find that they must grapple with their own expectations as they look for love.",Movie,nan,"July 9, 2021",2020,,105 min,"Comedies, Dramas, International Movies"
s482,"How I Became a Superhero Douglas Attal Pio Marmaï, Vimala Pons, Benoît Poelvoorde, Leïla Bekhti, Swann Arlaud, Gilles Cohen, Léonie Souchaud, Camille Japy, Louis Peres, Théo Christine In a world where humans and superheroes coexist, a lone wolf cop teams up with a bright detective to dismantle a dark plot to extract superpowers.",Movie,nan,"July 9, 2021",2021,,101 min,"Action & Adventure, Dramas, International Movies"
s483,"How to Become a Tyrant nan Peter Dinklage Ruling with an iron fist requires an aspiring dictator to know the playbook for absolute power, as history's despots prove in this sardonic docuseries.",TV Show,nan,"July 9, 2021",2021,,1 Season,Docuseries
s484,"Last Summer nan Fatih Şahin, Ece Çeşmioğlu, Halit Özgür Sarı, Aslıhan Malbora, Eray Ertüren, Eren Ören, Ozan Kaya Oktu, Talha Öztürk, Merve Nur Bengi, Sümeyye Aydoğan During summer vacation in a beachside town, 16-year-old Deniz seeks the affection of his childhood crush and navigates a love triangle.",Movie,nan,"July 9, 2021",2021,,102 min,"Dramas, International Movies, Romantic Movies"
s485,"Lee Su-geun: The Sense Coach Kim Joo-hyung Lee Su-geun Lee Su-geun's rise to Korean comedy stardom went hand in hand with his mastery over picking up social cues. Now, he's ready to share his know-hows.",Movie,nan,"July 9, 2021",2021,,46 min,Stand-Up Comedy
s486,"Lethal Love Avi Federgreen David Pinard, Joelle Farrow, Torri Higginson, Tommie-Amber Pirie After a business owner starts receiving online threats, doubts and paranoia creep in when she reconnects with a former flame and meets a new client.",Movie,nan,"July 9, 2021",2021,,89 min,Thrillers
s487,"Ratchet and Clank Jericca Cleland, Kevin Munroe Paul Giamatti, John Goodman, Bella Thorne, Rosario Dawson, Jim Ward, Armin Shimerman, Vincent Tong, Andrew Cownden, James Arnold Taylor, David Kaye, Sylvester Stallone Affable alien Ratchet longs to be a Galactic Ranger and might get the chance when rogue robot Clank tells him of evil Drek's plot to destroy a galaxy.",Movie,"Hong Kong, Canada, United States","July 9, 2021",2016,,94 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy"
s8309,"The Force Peter Nicks nan This documentary follows the police of Oakland, California, as they reform and face the challenges of corruption, commitment and cataclysmic change.",Movie,United States,"January 29, 2018",2017,,92 min,Documentaries
s488,"The Cook of Castamar nan Michelle Jenner, Roberto Enríquez, Hugo Silva, Maxi Iglesias, María Hervás, Agnès Llobet, Paula Usero, Jean Cruz, Óscar Rabadán, Fiorella Faltoyano, Nancho Novo, Silvia Abascal, Mónica López In 1720 Madrid, a talented cook catches the eye of a widowed duke just as he returns to aristocratic society. Based on the novel by Fernando J. Múñez.",TV Show,nan,"July 9, 2021",2021,,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows"
s489,"Virgin River nan Alexandra Breckenridge, Martin Henderson, Tim Matheson, Annette O'Toole, Colin Lawrence, Jenny Cooper, Lauren Hammersley Searching for a fresh start, a nurse practitioner moves from LA to a remote northern California town and is surprised by what – and who – she finds.",TV Show,United States,"July 9, 2021",2021,,3 Seasons,"Romantic TV Shows, TV Dramas"
